,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1859,1860,Male,66,"$1,53,660.00",24,Healthcare,0,5
1860,1861,Male,32,"$1,04,494.00",28,Healthcare,6,4
1861,1862,Male,22,"$1,84,443.00",44,Executive,3,7
1862,1863,Female,17,"$1,50,778.00",35,Entertainment,1,7
1863,1864,Female,22,"$88,729.00",81,Engineer,1,1
1864,1865,Male,9,"$1,51,902.00",18,Artist,0,2
1865,1866,Male,24,"$51,604.00",4,Artist,0,2
1866,1867,Female,8,"$1,57,316.00",75,Artist,9,3
1867,1868,Female,52,"$1,25,508.00",15,Artist,1,6
1868,1869,Male,62,"$1,86,157.00",54,Healthcare,1,1
1869,1870,Female,37,"$1,69,381.00",45,Entertainment,0,4
1870,1871,Male,68,"$1,10,195.00",47,Homemaker,9,2
1871,1872,Female,63,"$81,199.00",80,Entertainment,1,2
1872,1873,Female,15,"$58,459.00",67,Executive,0,6
1873,1874,Female,44,"$1,73,682.00",89,Artist,12,6
1874,1875,Male,18,"$1,62,983.00",16,Entertainment,0,6
1875,1876,Male,30,"$94,480.00",1,Executive,0,4
1876,1877,Female,69,"$1,68,710.00",80,Doctor,1,4
1877,1878,Male,16,"$1,50,193.00",83,Engineer,2,2
1878,1879,Female,71,"$91,823.00",74,Artist,1,4
1879,1880,Female,24,"$1,73,091.00",24,Entertainment,6,2
1880,1881,Male,57,"$1,02,692.00",94,Healthcare,0,2
1881,1882,Male,97,"$1,56,812.00",77,Healthcare,0,6
1882,1883,Male,68,"$51,468.00",48,Artist,0,3
1883,1884,Female,11,"$1,14,071.00",37,Healthcare,0,2
1884,1885,Female,63,"$1,55,638.00",81,,1,4
1885,1886,Male,68,"$1,29,971.00",61,Artist,8,3
1886,1887,Female,69,"$1,04,160.00",77,Engineer,4,4
1887,1888,Female,77,"$1,24,995.00",66,Healthcare,0,1
1888,1889,Female,73,"$1,80,437.00",50,Entertainment,1,5
1889,1890,Female,19,"$1,34,644.00",96,Executive,1,2
1890,1891,Female,1,"$1,30,089.00",67,Artist,0,5
1891,1892,Male,71,"$1,49,318.00",27,Artist,4,1
1892,1893,Male,6,"$1,25,591.00",79,Healthcare,8,6
1893,1894,Female,68,"$1,73,047.00",17,Healthcare,0,3
1894,1895,Female,39,"$61,298.00",91,Artist,0,5
1895,1896,Male,75,"$1,32,993.00",55,Entertainment,8,2
1896,1897,Female,65,"$72,313.00",36,Lawyer,1,5
1897,1898,Female,30,"$84,885.00",9,Entertainment,6,5
1898,1899,Male,46,"$1,26,228.00",95,Marketing,8,2
1899,1900,Male,40,"$51,199.00",29,Executive,7,7
1900,1901,Female,40,"$54,631.00",70,Artist,0,6
1901,1902,Female,20,"$1,31,810.00",16,Healthcare,5,7
1902,1903,Male,88,"$1,38,482.00",59,Marketing,8,4
1903,1904,Male,85,"$74,081.00",87,Healthcare,4,3
1904,1905,Male,94,"$1,12,426.00",54,Engineer,9,6
1905,1906,Female,52,"$1,64,038.00",53,,5,4
1906,1907,Female,68,"$53,552.00",97,Marketing,7,6
1907,1908,Male,15,"$1,42,147.00",78,Artist,8,4
1908,1909,Male,4,"$1,80,324.00",41,Artist,9,2
1909,1910,Male,59,"$1,49,067.00",78,Doctor,9,7
1910,1911,Male,32,"$1,84,408.00",38,Entertainment,6,7
1911,1912,Female,8,"$59,116.00",45,Artist,10,6
1912,1913,Female,92,"$1,74,786.00",94,Executive,4,3
1913,1914,Male,9,"$71,076.00",2,Artist,8,1
1914,1915,Female,41,"$56,837.00",4,Healthcare,8,4
1915,1916,Female,18,"$1,34,752.00",47,Engineer,6,5
1916,1917,Female,78,"$1,12,887.00",80,Entertainment,9,6
1917,1918,Female,0,"$73,128.00",74,Artist,7,5
1918,1919,Female,11,"$1,52,765.00",17,Healthcare,8,1
1919,1920,Female,36,"$1,40,637.00",19,Executive,8,7
1920,1921,Male,46,"$1,37,973.00",50,Healthcare,7,7
1921,1922,Female,95,"$1,26,791.00",34,Artist,6,4
1922,1923,Female,97,"$75,125.00",89,Executive,8,3
1923,1924,Male,2,"$1,01,718.00",11,Executive,8,3
1924,1925,Female,94,"$69,654.00",30,Homemaker,4,4
1925,1926,Female,0,"$1,05,935.00",46,Doctor,4,5
1926,1927,Male,3,"$74,607.00",69,Healthcare,6,1
1927,1928,Male,77,"$1,51,985.00",29,Healthcare,4,7
1928,1929,Male,70,"$76,892.00",64,Executive,5,2
1929,1930,Male,58,"$87,602.00",25,Executive,5,3
1930,1931,Male,72,"$1,82,317.00",46,Healthcare,8,6
1931,1932,Male,90,"$1,58,280.00",92,Executive,6,7
1932,1933,Female,23,"$59,905.00",79,,7,5
1933,1934,Female,87,"$1,28,153.00",42,Artist,7,6
1934,1935,Male,64,"$1,42,612.00",58,Doctor,4,6
1935,1936,Female,15,"$1,80,163.00",9,Doctor,10,7
1936,1937,Female,14,"$68,009.00",17,Artist,9,3
1937,1938,Male,54,"$1,66,183.00",65,Artist,7,6
1938,1939,Male,76,"$1,32,537.00",44,Doctor,5,3
1939,1940,Female,76,"$1,46,308.00",49,Artist,5,1
1940,1941,Female,52,"$63,454.00",38,Artist,5,5
1941,1942,Male,96,"$1,10,519.00",6,Artist,9,4
1942,1943,Female,55,"$66,728.00",50,Healthcare,10,5
1943,1944,Female,54,"$1,70,638.00",64,Artist,4,5
1944,1945,Male,19,"$1,29,635.00",100,Artist,6,4
1945,1946,Male,29,"$1,33,587.00",74,Marketing,5,3
1946,1947,Male,96,"$1,26,225.00",47,Engineer,7,4
1947,1948,Female,20,"$1,48,776.00",21,Artist,8,5
1948,1949,Female,91,"$1,42,602.00",64,Lawyer,7,6
1949,1950,Male,37,"$1,02,413.00",38,Healthcare,5,5
1950,1951,Male,42,"$68,765.00",69,Entertainment,4,1
1951,1952,Male,1,"$57,522.00",75,Artist,10,5
1952,1953,Female,58,"$1,49,237.00",80,Entertainment,8,6
1953,1954,Female,42,"$1,84,844.00",24,Entertainment,6,1
1954,1955,Female,48,"$1,31,656.00",45,Lawyer,9,6
1955,1956,Female,11,"$1,81,026.00",39,Marketing,6,2
1956,1957,Male,59,"$1,01,698.00",87,Artist,9,3
1957,1958,Female,45,"$1,52,560.00",32,Entertainment,9,2
1958,1959,Male,73,"$1,42,502.00",97,Doctor,5,1
1959,1960,Female,85,"$1,55,432.00",21,Engineer,4,6
1960,1961,Female,70,"$1,08,544.00",49,Entertainment,4,5
1961,1962,Female,52,"$1,06,530.00",46,Engineer,7,2
1962,1963,Male,70,"$1,24,359.00",51,Homemaker,7,7
1963,1964,Female,88,"$1,46,970.00",90,Artist,7,6
1964,1965,Male,61,"$1,82,176.00",96,Artist,9,5
1965,1966,Female,46,"$1,14,435.00",34,Artist,8,3
1966,1967,Male,65,"$1,34,213.00",32,Homemaker,8,4
1967,1968,Female,84,"$1,15,580.00",73,Entertainment,8,5
1968,1969,Female,76,"$1,24,034.00",88,Executive,10,2
1969,1970,Male,31,"$67,894.00",42,Doctor,9,1
1970,1971,Male,55,"$1,07,099.00",89,Executive,4,6
1971,1972,Male,45,"$1,40,263.00",88,Entertainment,10,5
1972,1973,Male,98,"$1,04,249.00",12,Engineer,5,2
1973,1974,Male,40,"$1,68,821.00",36,Executive,4,5
1974,1975,Female,14,"$1,53,145.00",59,Healthcare,8,6
1975,1976,Female,41,"$1,28,960.00",43,Executive,9,4
1976,1977,Male,60,"$1,27,438.00",82,Engineer,7,2
1977,1978,Male,60,"$1,25,968.00",100,Lawyer,8,2
1978,1979,Male,84,"$1,04,589.00",85,Artist,10,2
1979,1980,Male,0,"$1,65,321.00",93,Doctor,8,1
1980,1981,Female,10,"$86,925.00",76,Artist,7,2
1981,1982,Female,62,"$1,49,797.00",19,Artist,5,6
1982,1983,Male,33,"$1,37,094.00",68,Lawyer,4,1
1983,1984,Female,52,"$55,395.00",41,Marketing,10,1
1984,1985,Female,2,"$1,53,622.00",51,Lawyer,6,6
1985,1986,Male,27,"$74,050.00",44,Entertainment,8,1
1986,1987,Female,4,"$68,094.00",61,Doctor,4,7
1987,1988,Male,63,"$59,244.00",80,Artist,7,1
1988,1989,Female,54,"$1,18,944.00",77,Artist,4,4
1989,1990,Female,47,"$75,293.00",55,Doctor,6,7
1990,1991,Female,30,"$1,66,983.00",69,Artist,7,3
1991,1992,Female,97,"$1,29,444.00",96,Entertainment,5,6
1992,1993,Male,94,"$1,81,183.00",24,Marketing,9,3
1993,1994,Female,64,"$1,75,254.00",100,Artist,9,5
1994,1995,Female,19,"$54,121.00",89,Engineer,6,3
1995,1996,Female,71,"$1,84,387.00",40,Artist,8,7
1996,1997,Female,91,"$73,158.00",32,Doctor,7,7
1997,1998,Male,87,"$90,961.00",14,Healthcare,9,2
1998,1999,Male,77,"$1,82,109.00",4,Executive,7,2
1999,2000,Male,90,"$1,10,610.00",52,Entertainment,5,2
